996.71033009,0.02464,0.70283672
1196.052396108,0.02464,0.60617523
1395.394462126,0.02464,0.51066418
1594.736528144,0.02464,0.41132388
1794.078594162,0.02464,0.30313123
1893.749627171,0.02464,0.24810182
1993.42066018,0.02464,0.19856499
2093.091693189,0.02464,0.15635986
2192.762726198,0.02464,0.12374817
2392.104792216,0.02464,0.08987817
2591.446858234,0.02464,0.0813303
2990.13099027,0.02464,0.07645574
996.71033009,0.120465,0.52188717
1196.052396108,0.120465,0.45617369
1395.394462126,0.120465,0.39242615
1594.736528144,0.120465,0.32629871
1794.078594162,0.120465,0.25500464
1893.749627171,0.120465,0.21703981
1993.42066018,0.120465,0.17797869
2093.091693189,0.120465,0.13947297
2192.762726198,0.120465,0.10704991
2392.104792216,0.120465,0.0863465
2591.446858234,0.120465,0.08727259
2990.13099027,0.120465,0.10116477
996.71033009,0.197125,0.48226382
1196.052396108,0.197125,0.42348222
1395.394462126,0.197125,0.36635314
1594.736528144,0.197125,0.30747848
1794.078594162,0.197125,0.2451744
1893.749627171,0.197125,0.21269331
1993.42066018,0.197125,0.17981068
2093.091693189,0.197125,0.14767424
2192.762726198,0.197125,0.11967061
2392.104792216,0.197125,0.08961889
2591.446858234,0.197125,0.08478804
2990.13099027,0.197125,0.09223072
996.71033009,0.446269,0.41529086
1196.052396108,0.446269,0.36830619
1395.394462126,0.446269,0.32279973
1594.736528144,0.446269,0.27711167
1794.078594162,0.446269,0.23037415
1893.749627171,0.446269,0.20639062
1993.42066018,0.446269,0.1819006
2093.091693189,0.446269,0.15706526
2192.762726198,0.446269,0.13290917
2392.104792216,0.446269,0.09565549
2591.446858234,0.446269,0.07997529
2990.13099027,0.446269,0.08407202
996.71033009,0.695414,0.38547259
1196.052396108,0.695414,0.34352072
1395.394462126,0.695414,0.30309454
1594.736528144,0.695414,0.2631903
1794.078594162,0.695414,0.22322743
1893.749627171,0.695414,0.20304849
1993.42066018,0.695414,0.18268701
2093.091693189,0.695414,0.16229297
2192.762726198,0.695414,0.14246938
2392.104792216,0.695414,0.10921754
2591.446858234,0.695414,0.09083597
2990.13099027,0.695414,0.08211024
996.71033009,0.944558,0.36714362
1196.052396108,0.944558,0.32810447
1395.394462126,0.944558,0.29100109
1594.736528144,0.944558,0.25512006
1794.078594162,0.944558,0.2197022
1893.749627171,0.944558,0.20201142
1993.42066018,0.944558,0.1843
2093.091693189,0.944558,0.16668952
2192.762726198,0.944558,0.14958688
2392.104792216,0.944558,0.11971969
2591.446858234,0.944558,0.0996962
2990.13099027,0.944558,0.09061931
996.71033009,1.442847,0.34246816
1196.052396108,1.442847,0.30913786
1395.394462126,1.442847,0.27761683
1594.736528144,1.442847,0.24746993
1794.078594162,1.442847,0.21822409
1893.749627171,1.442847,0.20384641
1993.42066018,1.442847,0.18962027
2093.091693189,1.442847,0.17563285
2192.762726198,1.442847,0.16205913
2392.104792216,1.442847,0.13743327
2591.446858234,1.442847,0.11888575
2990.13099027,1.442847,0.10222782
996.71033009,1.941136,0.3252383
